TEST_AGE,CERT_GBN,TEST_SEX,ITEM_F001,ITEM_F002
15,하,F,155.3,50.3
59,하,F,151.0,62.34
84,하,F,157.6,63.46
42,하,F,160.3,60.72
22,하,F,165.4,57.02
60,하,F,157.6,77.46
24,하,M,171.3,62.84
44,하,M,176.5,88.94
23,하,M,169.7,69.22
45,중,F,159.8,55.54
73,상,M,168.4,78.7
23,하,M,168.6,81.38
49,하,F,153.1,50.7
71,하,F,153.9,75.28
71,하,M,168.0,76.74
25,하,M,182.4,95.82
74,하,M,157.0,73.7
48,하,F,154.5,41.38
44,중,M,170.9,63.84
65,하,F,151.4,47.14
54,하,M,171.2,94.32
63,하,F,156.2,59.68
53,하,F,157.0,60.6
19,하,F,157.3,54.36
73,하,F,154.3,69.72
22,하,F,160.5,55.48
23,하,F,167.0,57.44
63,하,F,158.5,58.6
44,중,M,170.4,66.86
48,하,M,169.5,79.04
28,하,M,175.5,70.46
50,하,F,160.5,54.26
68,하,F,150.1,52.62
19,하,M,162.7,43.26
19,하,F,160.8,50.9
25,하,M,171.0,76.6
19,하,F,160.4,63.4
29,하,F,168.5,59.32
21,하,F,158.4,49.94
66,상,M,172.1,59.44
53,하,F,160.3,67.5
69,하,M,166.4,74.06
27,하,M,175.2,75.58
61,중,M,160.0,62.6
15,하,M,171.5,53.0
15,하,M,162.9,47.0
14,하,M,166.7,50.0
15,하,M,162.0,47.1
15,하,M,169.8,52.2
15,하,M,168.4,68.4
60,하,F,161.3,62.34
74,하,M,164.5,56.9
27,하,F,160.6,50.58
53,하,F,161.3,63.34
56,중,M,166.3,73.52
20,하,F,160.3,52.68
59,중,M,171.2,62.62
63,하,F,157.0,57.72
68,하,M,169.2,69.4
15,하,F,158.2,49.1
15,하,F,167.7,50.0
15,하,F,153.0,50.2
15,하,F,164.0,49.8
15,하,F,161.9,55.5
15,하,F,160.2,57.6
15,하,F,160.0,58.7
15,하,F,160.0,58.1
15,하,F,159.2,55.7
27,중,M,178.1,79.84
24,하,M,178.8,71.7
28,중,M,183.5,80.26
24,하,M,178.7,76.6
29,하,M,170.0,61.88
19,하,F,158.5,44.7
20,하,M,174.6,68.3
55,하,F,162.9,62.52
20,하,F,162.1,52.1
29,하,M,168.0,73.5
19,중,M,181.0,70.82
65,하,F,154.0,62.68
39,하,F,154.1,53.48
47,상,M,162.9,63.18
14,하,M,162.5,43.6
14,하,M,161.8,47.1
24,하,M,175.1,59.56
67,중,F,147.5,48.2
36,중,M,172.7,71.84
54,하,M,170.5,75.7
25,하,F,154.7,48.0
56,중,F,151.3,52.92
52,하,F,159.1,52.02
23,하,M,175.2,78.5
47,하,F,157.6,57.66
49,하,F,156.6,60.28
73,하,F,145.0,50.08
23,하,M,187.0,69.96
23,하,M,165.1,64.56
19,하,M,168.2,70.7
25,하,M,169.1,80.76
54,하,F,161.5,64.74
23,하,M,175.6,71.3
66,상,F,158.3,52.1
58,하,F,162.9,62.16
26,하,F,152.7,54.2
76,하,F,151.2,58.24
20,하,F,163.5,56.58
67,하,F,149.6,44.96
13,하,M,151.1,37.6
13,하,M,157.9,62.9
13,중,M,157.0,42.6
13,하,M,154.8,50.7
13,하,M,159.8,60.3
39,하,F,166.5,68.76
41,하,F,165.1,84.44
73,하,F,155.7,69.38
23,하,M,170.5,72.94
53,하,F,157.1,62.6
45,하,M,174.9,80.54
53,상,M,165.0,66.64
24,하,F,169.3,70.26
21,중,F,163.4,53.28
19,하,M,175.9,60.04
19,하,F,158.5,52.36
23,하,M,176.3,67.48
66,상,F,160.5,59.32
22,하,M,173.0,72.4
48,하,M,171.1,66.92
45,하,F,157.5,65.62
25,하,M,166.4,66.64
58,하,F,157.7,53.14
36,하,M,171.6,76.14
46,중,F,159.2,55.88
19,하,M,170.7,59.78
35,하,F,155.4,52.38
25,하,M,181.0,61.52
20,하,F,161.5,60.92
24,하,F,170.1,63.94
40,하,M,168.7,81.62
71,상,F,158.7,54.2
60,하,M,165.0,69.72
43,하,F,156.6,57.5
21,하,M,177.5,88.68
25,하,F,163.0,64.34
19,하,M,178.9,60.86
25,하,M,179.3,62.06
27,하,F,174.2,73.24
55,하,F,153.9,55.66
59,하,F,153.1,62.82
21,하,M,170.1,75.84
45,중,F,154.2,52.08
50,하,M,177.6,82.32
53,하,F,158.1,71.5
49,하,F,156.6,63.3
56,하,F,159.4,67.52
66,하,F,155.0,48.26
63,하,F,157.0,45.38
24,하,M,179.4,65.0
22,하,M,174.9,75.7
56,하,F,167.5,68.66
20,하,M,170.0,65.34
22,상,F,160.3,55.32
24,하,M,172.7,64.6
22,하,M,171.4,63.5
22,하,F,154.0,37.8
79,하,M,162.0,49.8
42,하,F,154.1,59.34
36,하,F,170.0,66.6
19,하,F,159.9,47.3
59,하,F,152.0,56.4
19,하,F,159.3,46.88
71,상,M,170.1,75.94
32,하,F,153.1,47.84
23,하,F,167.3,54.18
72,하,M,170.0,74.6
26,하,F,175.2,67.26
53,하,F,159.4,48.28
48,하,F,154.1,54.06
43,하,F,159.2,51.32
47,하,F,158.3,67.74
60,하,M,171.2,57.74
62,하,F,156.0,60.54
33,중,F,156.0,53.62
19,상,F,168.3,59.58
19,하,F,162.5,53.4
20,하,F,155.4,47.54
52,중,F,156.8,46.54
45,하,M,168.7,71.9
44,하,F,156.9,44.78
73,하,M,166.2,66.08
32,하,M,172.6,86.26
41,하,F,155.8,56.36
42,하,M,178.3,82.58
30,하,F,171.8,53.4
22,하,F,157.2,56.5
47,하,F,156.1,69.92
20,하,M,180.0,82.3
18,하,F,161.0,67.04
22,하,M,164.9,63.8
55,하,F,163.0,63.0
15,하,F,159.5,69.4
15,하,F,162.5,47.0
15,하,F,163.3,72.8
23,하,M,171.1,60.96
34,중,F,167.5,74.9
14,하,M,183.4,71.7
14,하,M,139.0,35.2
14,하,M,168.8,56.2
62,하,F,149.0,60.86
21,하,M,174.7,66.78
51,하,F,160.5,60.78
61,하,F,156.0,63.9
58,하,F,154.7,56.46
55,중,F,164.0,57.36
23,하,M,181.1,82.34
64,하,F,150.6,62.9
19,하,M,173.0,71.9
41,하,F,159.0,68.6
41,하,F,160.1,72.1
59,중,F,159.7,59.04
43,하,F,152.4,48.78
67,하,F,152.7,48.04
26,하,F,162.6,63.4
25,하,M,183.3,77.38
28,중,M,166.6,53.28
39,중,F,158.3,59.7
45,하,F,159.2,57.36
71,하,F,159.1,70.02
25,하,M,180.0,71.88
63,하,M,172.7,74.16
30,하,M,179.0,59.72
13,하,M,165.0,61.4
74,하,M,165.0,69.45
62,하,F,149.5,46.0
13,중,M,157.4,51.5
13,하,F,165.7,52.8
19,하,M,176.7,86.52
58,하,F,160.4,60.14
19,하,M,169.7,78.36
58,하,F,148.7,59.18
19,하,M,173.0,67.42
19,하,M,167.4,72.18
58,하,F,165.0,65.88
57,하,F,154.7,59.8
32,하,F,163.5,62.9
19,하,F,163.5,65.34
20,하,F,172.1,71.6
64,하,F,155.9,53.86
73,중,F,145.0,53.1
49,하,F,151.9,42.4
51,하,M,173.8,72.6
57,중,F,163.4,68.98
63,하,F,152.9,62.36
25,하,F,163.4,51.24
25,하,F,168.2,61.7
71,하,M,173.3,72.74
58,하,F,158.5,63.56
14,하,M,167.0,62.3
14,하,F,149.0,37.9
49,하,F,154.8,51.2
34,하,F,156.9,54.42
40,상,F,159.0,51.18
28,하,F,160.3,45.54
55,하,F,155.9,44.4
58,상,M,168.8,56.08
52,하,F,160.4,56.06
53,하,F,165.0,75.36
19,하,F,160.3,57.3
25,하,M,178.6,89.32
24,하,M,169.2,63.06
13,하,M,154.9,57.3
13,하,M,162.5,72.3
15,하,M,150.0,49.72
42,하,F,155.0,53.22
68,상,F,155.9,55.12
19,하,M,175.5,77.46
70,하,F,150.2,62.44
64,하,M,174.4,75.1
39,하,F,162.3,57.8
24,하,M,175.5,73.92
38,하,M,179.4,72.94
66,하,F,150.9,52.82
32,하,M,164.1,61.68
30,중,M,161.4,52.36
21,하,F,152.7,58.26
31,하,F,159.1,57.66
24,하,M,182.3,75.1
24,하,F,166.4,49.74
70,하,M,164.1,68.4
74,중,F,140.6,48.04
69,하,F,154.9,63.04
53,하,F,159.0,59.7
50,하,F,155.3,65.06
27,하,F,154.6,49.2
31,하,F,169.8,67.9
60,하,F,152.0,57.26
14,하,M,172.2,60.6
24,하,M,171.8,64.7
54,하,F,151.1,67.76
48,하,F,154.3,64.48
55,하,F,144.4,48.34
66,하,F,156.6,64.18
41,하,F,166.0,57.56
31,하,F,159.6,62.0
52,하,F,167.2,58.54
74,하,F,152.7,54.86
66,상,F,159.4,48.5
66,중,F,154.4,57.92
24,하,F,167.7,73.46
25,하,F,163.1,57.18
49,하,F,153.6,67.1
48,하,F,154.1,61.36
62,하,F,149.5,54.28
28,하,F,168.4,55.2
20,하,M,174.3,69.84
19,하,M,182.4,69.34
68,하,F,152.2,65.34
43,하,F,154.6,61.22
34,하,M,175.5,96.9
51,상,M,168.0,65.0
38,상,M,173.0,70.0
71,중,F,153.6,60.04
41,하,F,160.8,59.28
53,하,M,169.4,65.64
40,하,M,171.9,75.48
22,하,M,178.1,92.9
48,하,F,165.8,57.0
25,하,F,156.8,67.04
68,하,M,163.9,64.04
48,하,F,158.4,48.6
36,하,F,154.3,55.54
76,하,M,155.3,54.7
35,하,F,156.3,48.36
22,하,M,174.1,81.14
69,하,F,153.6,60.18
13,하,M,156.0,51.7
13,하,M,149.5,40.6
13,하,M,158.6,47.2
13,하,M,176.0,66.5
13,하,M,157.8,64.1
15,하,M,170.4,58.9
21,하,F,162.8,61.96
13,하,M,155.6,45.2
13,하,M,149.5,42.1
13,하,F,154.4,44.6
29,하,M,172.5,78.8
40,중,F,161.8,61.6
49,하,F,152.9,52.66
30,하,F,162.5,54.7
70,하,M,166.9,82.7
49,하,F,158.9,66.6
63,하,M,171.0,75.6
57,중,F,159.7,59.5
57,상,M,169.4,57.0
13,하,M,164.0,72.2
47,하,M,165.1,66.1
19,하,M,165.9,62.04
13,하,F,156.0,42.8
13,하,F,159.7,65.5
13,하,M,156.0,41.1
14,하,M,169.0,73.2
14,중,M,164.0,52.2
14,하,M,168.0,67.3
24,하,M,171.1,75.6
26,하,M,174.9,55.3
23,하,F,165.7,67.34
33,하,M,168.3,72.4
48,상,M,170.1,63.28
59,하,F,146.2,59.66
24,하,F,161.1,59.18
25,하,F,161.2,63.3
28,하,M,169.5,62.56
28,하,F,161.3,60.28
27,하,F,162.2,45.08
27,하,F,163.4,81.8
27,하,M,177.8,66.46
13,하,F,161.1,55.0
10,하,F,152.2,36.3
13,하,F,156.4,53.6
13,하,F,157.7,54.7
13,하,F,154.9,59.3
14,하,M,160.6,45.2
14,하,M,172.8,75.3
14,하,M,167.4,66.5
14,하,M,163.9,65.0
14,하,M,166.3,44.4
14,하,F,152.6,41.1
14,하,F,161.2,46.2
28,하,M,179.2,101.16
47,하,M,166.0,68.7
60,하,F,150.0,51.9
59,하,M,163.3,61.76
31,하,M,171.5,59.66
34,상,F,165.5,52.92
35,하,M,169.6,70.9
17,하,M,172.0,69.0
15,하,M,161.5,47.7
15,하,M,172.8,58.7
71,하,M,170.1,74.84
69,하,M,156.0,71.22
37,하,M,171.6,96.54
25,하,M,175.5,108.72
24,하,M,180.0,98.52
26,하,F,159.8,77.42
34,하,F,160.5,75.74
35,하,F,173.3,72.66
32,하,F,155.7,52.6
49,하,M,169.5,81.0
47,하,F,159.0,57.0
18,하,M,164.0,76.7
23,하,F,162.8,58.54
45,하,M,165.8,66.92
54,중,F,158.0,55.88
24,중,M,165.3,56.96
22,하,M,171.6,64.04
24,하,M,171.1,80.22
42,상,F,169.5,65.4
63,하,F,152.4,72.8
54,하,F,159.0,59.2
18,하,M,175.5,66.0
31,하,F,150.1,55.4
41,하,M,180.6,96.28
15,하,M,158.0,57.9
15,하,M,176.0,56.7
21,중,M,183.1,78.9
67,하,F,153.7,59.5
18,하,M,164.8,69.1
61,하,F,154.4,47.2
58,하,F,159.1,59.66
61,하,F,157.4,64.98
59,하,M,177.7,74.82
79,중,F,154.5,54.24
25,하,M,180.9,69.62
54,하,F,153.6,65.0
46,중,F,153.2,65.08
35,하,M,171.1,81.0
32,하,M,184.9,80.66
70,하,F,146.9,44.66
15,하,M,168.5,59.7
15,중,M,170.5,52.8
15,중,M,161.0,42.4
15,하,M,170.7,49.5
15,하,M,161.1,51.9
36,하,M,167.4,68.22
51,하,M,178.7,69.56
45,하,M,160.9,58.48
15,하,F,148.5,45.3
15,하,F,159.4,57.2
40,하,F,159.9,60.34
35,하,F,167.6,64.96
55,하,F,158.6,59.74
47,하,M,166.8,63.66
48,하,M,158.5,51.4
44,하,M,173.8,85.3
38,하,F,177.0,70.84
18,하,M,172.0,54.0
38,하,M,175.2,76.3
51,상,F,160.2,52.8
56,하,F,152.4,52.0
42,중,M,177.5,64.1
76,하,M,167.8,72.6
21,하,M,172.3,66.8
57,하,M,156.6,75.4
21,하,M,172.0,62.9
15,하,F,163.5,45.6
14,하,F,162.8,51.3
14,하,F,162.2,42.7
73,하,M,173.0,67.0
76,중,M,165.5,60.8
15,중,F,161.6,48.6
15,하,F,153.4,52.0
15,하,F,161.8,45.8
15,하,F,169.4,50.4
15,하,F,156.6,66.6
59,하,F,159.9,54.3
27,하,F,161.6,75.0
66,하,F,155.2,55.96
72,하,M,157.0,70.1
19,하,F,163.7,53.44
77,중,F,151.5,51.32
56,하,F,154.5,53.86
29,하,M,171.8,71.32
30,하,M,176.2,75.56
58,하,M,163.6,58.04
41,하,F,164.5,55.94
21,하,F,161.0,49.92
18,하,F,158.8,56.72
19,하,F,154.7,55.02
46,하,F,154.2,71.92
30,하,F,158.1,40.7
31,상,M,179.0,79.12
14,하,F,159.0,61.8
23,하,M,176.8,102.9
48,하,M,167.5,60.24
76,하,F,153.9,55.32
20,하,M,175.4,77.88
23,하,M,169.7,66.8
31,중,F,157.9,54.8
32,하,F,156.8,51.7
56,하,F,158.3,59.4
68,하,M,170.6,68.64
66,하,F,160.7,68.84
44,하,F,153.9,59.34
47,하,M,169.1,75.36
22,하,F,157.3,58.9
63,중,F,155.7,58.6
57,상,F,156.4,56.2
38,상,M,167.4,75.7
71,하,F,151.6,66.9
79,하,M,156.3,53.9
46,상,M,161.0,56.7
58,하,M,150.7,42.34
54,하,F,147.4,47.1
47,하,F,161.0,60.64
32,하,M,175.9,78.68
55,하,F,153.6,60.86
27,하,M,173.4,74.82
22,하,M,175.4,74.34
24,하,F,166.3,59.46
15,하,F,161.5,55.3
14,하,F,154.7,41.0
25,하,F,163.5,56.6
64,하,F,151.2,47.0
35,하,M,178.2,74.3
37,하,F,156.0,73.5
60,하,F,155.0,49.76
44,하,M,173.0,88.02
24,하,M,178.7,65.56
33,하,M,166.0,77.22
67,하,F,149.8,58.58
39,하,F,163.4,71.1
24,하,F,161.7,49.08
15,하,F,160.9,58.1
14,하,F,164.0,43.4
15,하,F,174.0,64.1
15,하,F,160.3,69.9
15,하,F,158.5,47.9
14,상,F,153.3,46.5
15,하,F,161.0,73.4
13,하,M,160.8,56.1
14,하,M,172.5,75.0
15,하,F,156.6,43.6
20,하,F,161.0,55.28
21,하,F,161.9,53.76
34,하,F,157.9,48.48
19,하,F,169.3,68.54
15,하,F,153.8,62.4
65,중,F,149.8,54.22
72,하,F,160.7,57.52
54,하,F,155.0,57.36
47,하,F,164.0,56.46
76,하,M,165.0,50.62
77,하,M,164.9,50.9
46,중,F,155.3,48.5
54,하,F,155.9,46.46
33,하,M,181.0,104.06
57,하,M,168.0,58.0
38,하,F,156.4,53.7
13,하,M,161.0,46.2
24,하,M,163.1,73.86
55,하,F,158.6,58.86
41,하,M,176.1,76.46
29,하,M,174.7,78.16
61,하,F,154.9,51.1
24,하,F,157.6,76.1
50,하,M,175.4,74.5
56,하,F,154.8,62.82
20,하,F,159.0,46.28
63,하,F,162.3,52.38
19,중,F,159.6,50.26
14,중,M,165.5,44.0
29,하,M,168.4,61.74
35,하,M,166.2,48.46
60,하,M,169.6,73.4
56,하,M,174.3,67.22
47,하,F,154.9,45.12
60,중,F,160.3,49.46
35,하,M,175.9,76.24
31,하,F,162.6,55.46
19,하,F,156.8,56.32
25,하,M,172.8,53.36
22,하,F,157.1,62.76
36,하,F,160.1,52.46
67,하,F,149.8,60.32
53,하,M,169.3,67.18
20,하,F,167.2,54.74
20,하,F,160.7,51.84
73,하,F,158.4,47.44
32,하,F,162.5,60.02
23,하,M,172.3,69.94
21,상,F,160.6,56.26
22,하,F,166.5,53.96
53,하,F,146.9,45.78
30,하,M,164.8,69.98
55,하,F,157.5,58.2
54,하,M,164.1,71.0
57,하,F,163.5,57.32
19,하,M,178.7,66.2
22,하,M,176.1,63.86
23,하,M,176.3,74.94
22,하,F,155.7,53.26
23,하,F,159.0,51.4
71,하,M,156.0,61.32
25,중,M,179.5,73.12
24,하,F,159.3,69.36
19,하,M,176.9,70.14
20,하,M,166.0,73.22
19,중,F,162.7,48.9
20,하,F,160.3,53.26
23,중,F,165.0,57.78
22,하,M,176.7,71.0
24,하,M,169.9,58.26
23,하,M,180.9,74.06
23,하,M,171.3,69.72
19,하,M,180.3,73.74
22,하,M,174.0,78.3
59,중,F,157.6,62.6
19,하,F,165.9,56.32
39,하,F,169.2,64.66
55,하,F,149.0,51.26
54,하,F,159.6,64.78
20,하,M,176.7,65.5
37,하,F,157.5,50.84
26,하,M,178.5,74.2
75,하,F,157.2,61.04
19,하,M,171.5,58.86
53,하,M,156.8,55.14
32,하,M,180.8,84.86
43,하,M,165.0,71.56
28,하,F,156.8,51.18
19,하,F,151.0,54.0
24,하,M,186.3,82.66
26,하,M,177.7,71.78
26,하,F,165.1,46.2
41,하,M,166.1,86.88
23,하,M,174.2,108.7
67,중,F,143.1,56.88
25,하,M,172.8,61.72
35,중,F,175.4,75.9
44,중,M,186.7,97.7
21,하,M,173.9,67.06
19,하,M,180.4,93.72
58,하,M,158.1,74.66
19,하,F,159.2,63.0
48,하,F,160.5,65.86
52,하,M,161.6,64.8
37,하,F,147.4,47.86
20,하,F,161.5,58.4
13,하,M,147.1,48.8
19,하,M,174.3,79.36
19,하,M,172.7,89.06
24,하,M,170.1,87.58
30,하,M,169.7,81.52
20,하,F,158.4,65.32
55,하,F,157.6,55.92
13,하,M,154.6,38.8
27,하,F,161.2,44.04
64,하,F,152.7,69.0
24,하,M,175.3,69.62
23,하,M,172.2,65.68
19,하,M,168.0,57.8
19,하,M,178.5,69.8
21,하,M,174.0,84.3
19,하,M,175.5,70.1
22,하,M,164.9,57.4
33,하,F,163.0,42.0
37,하,M,170.1,73.22
24,하,F,168.6,68.06
25,하,F,163.5,79.0
25,하,F,165.9,52.7
62,하,F,159.4,64.88
71,하,F,152.0,63.06
19,하,M,177.9,68.84
66,하,F,152.4,59.38
76,하,F,147.0,57.96
81,중,F,147.0,50.62
30,하,F,158.3,47.8
25,하,F,164.6,80.88
55,하,F,155.3,58.6
49,하,F,163.5,66.7
21,중,M,170.3,72.92
24,하,M,176.4,74.4
24,하,M,176.7,60.28
19,하,F,165.5,52.94
19,하,F,162.9,43.5
68,하,F,145.7,60.86
75,하,M,164.1,62.96
13,하,M,169.3,47.6
68,중,M,162.5,62.5
18,하,M,177.4,68.6
24,하,M,183.5,76.3
70,하,F,148.6,49.04
51,하,M,171.9,77.92
65,중,M,172.4,70.16
29,하,F,161.2,53.3
66,하,M,153.8,63.36
37,상,M,179.4,70.82
20,하,M,181.8,90.1
23,하,M,192.7,126.04
55,하,M,173.3,88.28
27,하,F,160.6,48.66
22,하,M,175.7,58.58
56,하,M,169.4,66.8
55,하,F,164.2,66.48
25,하,M,186.7,82.2
60,하,F,161.0,57.0
29,하,F,165.0,92.1
20,하,M,175.8,76.1
36,하,M,181.5,68.22
76,중,F,143.5,47.7
57,중,F,150.8,51.76
56,중,F,155.1,49.78
27,하,F,158.8,51.5
27,하,M,176.0,77.5
43,하,F,158.8,49.02
20,하,F,162.8,71.02
20,하,M,177.3,76.2
33,중,M,179.7,81.68
46,하,M,180.5,92.68
49,하,M,183.2,80.98
44,하,F,165.9,63.4
45,하,F,157.2,68.58
21,하,M,180.7,62.8
23,하,M,182.5,70.0
20,하,M,165.6,53.4
15,하,F,155.7,52.2
77,중,M,167.0,70.3
43,하,F,166.5,65.3
22,중,M,175.5,65.74
72,중,F,152.0,46.24
50,하,F,153.8,55.1
23,상,F,157.8,55.34
21,중,F,159.9,66.78
30,상,M,173.9,72.66
45,하,F,154.0,65.2
23,하,F,148.8,51.58
40,하,F,160.0,63.54
42,하,M,168.0,73.5
41,하,F,156.0,48.82
41,하,F,165.0,70.34
36,하,F,162.0,67.32
13,하,F,157.0,40.3
77,하,F,151.5,48.8
25,하,M,171.2,63.3
67,하,F,163.0,60.9
23,하,M,172.0,75.0
53,하,F,147.0,50.56
26,중,M,164.0,75.54
24,하,F,160.9,52.58
67,하,M,169.5,73.36
61,하,F,155.1,61.96
62,하,F,157.9,60.98
58,하,M,172.9,64.44
19,하,F,170.3,55.2
39,하,F,167.0,68.28
50,하,F,154.0,59.5
20,하,F,155.7,48.96
69,하,F,156.4,46.28
30,하,M,172.5,68.66
68,하,M,165.4,66.8
59,하,M,170.5,78.36
34,하,F,156.0,60.92
29,하,M,171.3,65.62
24,하,M,176.2,72.1
64,하,F,151.4,55.1
63,중,F,151.6,58.88
67,하,F,161.4,55.78
69,하,F,151.7,55.26
24,하,M,175.0,58.06
69,하,F,163.3,68.78
49,하,F,146.9,48.4
42,하,F,157.3,63.22
55,하,F,158.6,58.26
51,하,F,161.9,57.2
70,하,M,167.0,74.7
61,하,F,151.8,68.36
62,하,F,148.9,55.58
38,하,F,164.3,56.78
61,상,F,160.4,56.88
69,중,F,163.7,59.44
60,하,F,148.5,63.9
65,하,F,152.5,66.3
23,하,F,163.3,65.6
69,중,F,145.7,48.7
46,하,F,155.2,54.6
21,하,F,162.2,61.4
39,상,F,159.8,45.68
61,하,F,160.1,74.4
60,상,M,172.6,65.56
20,하,M,166.7,58.4
44,하,F,156.9,60.24
52,하,F,153.0,72.58
55,하,F,161.8,64.42
48,하,F,158.5,53.26
40,하,M,179.1,80.8
24,하,F,151.1,47.34
19,하,F,155.0,41.3
14,하,M,172.0,55.6
20,하,F,167.9,61.8
19,하,M,167.6,61.7
19,하,M,184.8,75.8
20,하,F,163.2,53.6
25,하,M,169.0,73.2
55,하,F,154.1,64.78
32,중,F,161.8,45.36
35,하,M,178.0,72.46
47,하,F,152.9,76.7
43,하,M,176.5,80.3
21,하,F,156.6,49.7
26,하,M,169.3,67.5
68,하,F,153.0,54.8
44,하,M,172.0,73.52
31,하,F,163.2,56.4
19,하,M,165.4,64.16
19,하,F,159.9,55.4
54,하,F,163.1,73.6
48,하,F,152.6,57.34
23,하,M,172.0,64.4
69,하,M,173.2,72.9
39,하,F,157.3,49.06
25,하,M,181.3,78.18
67,중,M,166.0,70.92
26,하,F,164.8,51.42
25,하,F,168.8,51.78
24,하,M,172.1,82.62
25,중,M,180.5,81.7
21,하,M,177.4,76.04
24,하,M,175.5,67.94
59,하,F,153.9,51.96
57,하,F,153.6,58.68
60,중,M,170.2,62.86
26,하,F,161.4,48.8
22,하,F,160.1,52.84
26,하,F,162.7,57.86
19,하,F,159.6,71.78
22,하,M,180.0,80.0
81,하,F,143.0,42.0
68,하,F,153.0,59.0
32,하,M,178.0,78.0
26,하,F,158.0,42.3
20,하,F,158.0,53.04
41,하,F,160.3,52.22
55,상,M,162.5,63.86
55,상,F,158.8,53.6
30,하,F,162.5,53.44
70,하,F,146.7,61.44
62,상,F,159.8,50.2
24,하,M,173.0,63.4
51,하,F,162.0,66.4
71,하,F,167.9,78.32
23,하,F,160.1,55.5
58,하,F,154.7,67.58
14,하,F,168.0,67.4
33,하,M,177.5,95.76
22,하,M,181.3,86.22
26,하,M,173.5,62.9
57,상,M,163.8,62.38
19,하,M,178.0,86.28
56,하,F,159.0,64.18
14,하,F,159.6,51.5
82,하,F,149.3,45.0
84,하,F,148.2,56.2
39,하,F,148.7,53.94
46,상,F,160.4,55.46
42,하,F,161.7,49.96
69,중,F,146.0,48.56
73,하,M,164.0,68.76
40,하,F,158.5,52.86
68,하,M,169.7,71.44
19,하,M,166.6,54.92
24,하,F,160.7,60.32
70,하,F,152.4,50.78
33,하,M,175.7,64.0
22,하,M,171.3,75.0
65,하,F,147.7,67.16
24,하,M,174.3,69.84
15,하,M,164.6,53.5
48,중,F,161.0,65.2
50,중,F,158.5,58.6
19,하,M,179.5,85.8
73,하,M,167.1,60.64
76,하,M,165.7,73.6
81,하,M,169.6,70.08
62,하,F,157.3,54.8
45,하,F,161.3,65.8
46,하,M,178.4,70.04
45,하,F,162.2,51.32
15,하,F,157.8,55.4
32,하,F,155.9,52.0
76,중,F,154.0,69.16
13,하,F,152.9,45.9
22,하,M,170.5,71.8
24,하,M,167.2,81.8
22,하,M,181.8,76.5
60,하,F,160.5,53.82
22,하,M,173.8,89.3
69,하,F,158.5,45.78
54,하,F,160.1,69.7
23,중,F,157.1,54.8
75,하,F,150.6,45.84
24,하,M,173.9,67.0
24,하,M,179.8,68.3
42,하,M,174.3,73.34
21,하,F,158.0,58.0
24,하,M,184.1,69.1
45,하,F,154.0,55.1
68,상,F,147.1,46.66
26,하,F,167.0,68.0
48,하,F,156.2,52.4
69,하,F,146.5,64.1
45,하,F,157.9,46.2
47,하,F,154.1,43.4
66,하,M,168.9,65.6
62,하,F,161.7,66.62
70,상,F,152.8,48.02
75,하,M,167.4,65.02
23,하,F,161.3,74.0
26,하,M,183.5,92.8
64,중,F,152.7,56.72
69,상,F,155.5,53.16
24,하,F,174.5,91.4
59,하,F,158.3,55.8
20,하,M,178.9,73.4
54,하,M,177.0,83.0
32,중,M,170.9,67.82
22,하,F,159.7,50.56
25,하,F,155.0,48.0
26,하,M,171.4,56.16
27,하,F,166.5,62.1
35,중,M,165.4,67.18
78,하,M,161.7,58.16
55,하,F,159.0,60.68
45,하,M,147.7,54.3
68,하,M,167.1,59.52
66,중,M,158.6,69.0
13,하,M,161.0,50.7
30,하,F,162.0,58.06
41,하,F,155.0,44.88
76,하,F,150.7,59.12
54,하,F,156.3,55.26
50,하,F,150.7,65.52
49,하,M,168.5,73.98
21,중,F,161.3,53.92
48,중,F,156.6,47.96
29,하,M,175.1,66.22
54,하,M,169.5,73.64
35,하,F,159.1,62.6
58,하,F,151.3,52.88
26,하,M,173.2,70.28
25,중,M,171.3,71.4
19,하,F,163.9,56.76
29,중,F,161.2,49.46
22,중,M,174.8,67.68
21,하,M,180.0,80.12
40,하,M,176.3,81.38
29,하,F,157.2,63.08
20,하,F,164.9,67.9
27,하,F,162.3,49.66
38,하,F,165.2,55.48
43,하,F,171.6,75.44
74,하,M,165.3,65.86
73,하,F,158.1,61.2
25,하,F,154.7,49.1
65,하,F,151.1,59.44
76,하,F,146.6,45.88
46,상,M,165.8,60.34
26,하,M,173.3,89.0
33,하,F,154.0,56.06
21,하,F,164.9,56.3
25,하,M,173.2,90.6
22,하,F,164.3,51.54
53,하,M,162.3,63.28
28,상,F,160.5,42.4
70,하,F,150.0,54.7
13,하,M,158.5,67.2
19,하,M,170.0,55.3
23,하,M,174.6,67.9
22,하,M,170.0,59.12
15,하,F,161.1,65.8
32,하,F,174.8,58.2
57,하,F,154.4,70.52
39,하,F,159.6,58.82
23,중,M,181.4,87.56
42,하,F,157.9,55.12
27,하,F,160.0,56.98
19,하,M,173.1,81.4
67,중,F,158.1,49.3
55,중,F,155.6,65.66
45,하,F,155.0,64.76
34,하,M,177.2,88.76
32,하,F,158.3,63.2
70,하,M,168.5,68.08
20,하,F,174.4,64.52
71,중,M,167.7,49.54
21,하,M,175.6,67.7
21,하,M,169.5,59.42
22,하,M,172.0,71.14
26,하,F,153.0,49.78
